"customer_key","name","gender","birth_date","address","city","region","phone","email","status"
603,Сидоров О.Л.,м,1972-07-21,"Маршала Жукова, дом 4, кв. 24, Уфа, Республика Башкортостан",Уфа,Республика Башкортостан,9906893751,aleksandra95@rambler.ru,Активен
604,Матвеев Т.И.,м,1995-05-25,"Июльская Ул., дом 39/2, кв. 6, Екатеринбург, Свердловская область",Екатеринбург,Свердловская область,9003004564,nikolaevgalaktion@npo.net,Активен
605,Боев А.Н.,ж,1968-08-07,"Молодежная Ул. (С. Борино), дом 9, кв. 2, Липецк, Липецкая область",Липецк,Липецкая область,9146407421,markovamarija@rosselhozbank.edu,Активен
606,Бондарь И.Б.,м,1974-12-16,"11 Микрорайон, дом 1, кв. 191, Курган, Курганская область",Курган,Курганская область,9410971579,afinogen_72@rambler.ru,Активен
607,Усольцева Е.Г.,ж,1997-06-14,"Щорса Ул., дом 55, кв. 40, Красноярск, Красноярский край",Красноярск,Красноярский край,9266174538,petrovmiron@hotmail.com,Активен
608,Коновалова О.Е.,м,1997-09-08,"Коммунальная Ул., дом 77, кв. 172, Псков, Псковская область",Псков,Псковская область,9897667602,jakushevvsemil@kulagin.ru,Активен
609,Кулинская В.И.,ж,1995-08-31,"Пригородная Ул., дом 22, Ставрополь, Ставропольский край",Ставрополь,Ставропольский край,9781386658,moke_2002@yahoo.com,Активен
610,Петрова Л.Е.,ж,1988-12-04,"Нагибина, дом 23, кв. 99, Ростов-на-Дону, Ростовская область",Ростов-на-Дону,Ростовская область,9684882842,nikitinmir@hotmail.com,Активен
611,Андриевский Г.А.,ж,1971-01-19,"Докучаева Проезд, дом 3, Краснодар, Краснодарский край",Краснодар,Краснодарский край,9536694811,rogovmartjan@gmail.com,Активен
612,Черняков И.И.,ж,1979-04-07,"Спортивная, дом 17, кв. 119, Нижневартовск, Ханты-Мансийский АО",Нижневартовск,Ханты-Мансийский АО,9898196548,tvorimir_2008@yahoo.com,Активен
613,Григорьева Н.Н.,ж,1974-02-28,"Пр.вагоностроит, дом 20, кв. 58, Нижний Тагил, Свердловская область",Нижний Тагил,Свердловская область,9729075158,tamara1984@hotmail.com,Активен
614,Тараскина Л.Ю.,м,1987-06-20,"Бадарминск / Ленина Ул., дом 3, кв. 2, Усть-Илимск, Иркутская область",Усть-Илимск,Иркутская область,9960054464,kazakovazari@rambler.ru,Не активен
615,Ферулев С.В.,ж,1959-06-02,"Кирова Ул., дом 127, кв. 161, Волгоград, Волгоградская область",Волгоград,Волгоградская область,9854727473,selivan_00@oao.biz,Активен
616,Ефимов М.В.,м,1977-04-03,"К.мяготина, дом 131, кв. 15, Курган, Курганская область",Курган,Курганская область,9196959485,boris_40@yandex.ru,Активен
617,Ребякин С.К.,ж,1960-11-26,"Первомайская Ул., дом 52, кв. 42, Череповец, Вологодская область",Череповец,Вологодская область,9456008007,silantidementev@gmail.com,Активен
618,Мухаметшин В.Г.,м,1994-07-04,"Советская Ул., дом 122, кв. 30, Кострома, Костромская область",Кострома,Костромская область,9712627784,zhanna2005@ooo.biz,Активен
619,Слободяник Л.А.,ж,1979-12-16,"Авроры, дом 27, кв. 16, Уфа, Республика Башкортостан",Уфа,Республика Башкортостан,9562122305,kovalevaantonina@yahoo.com,Активен
620,Калашник И.Г.,м,1959-08-06,"Новосадовая Ул., дом 218, кв. 71, Самара, Самарская область",Самара,Самарская область,9392831350,elizar_30@mail.ru,Активен
621,Гудим М.С.,ж,1994-08-03,"Депутатская Ул., дом 79, кв. 5, Иркутск, Иркутская область",Иркутск,Иркутская область,9447850650,tsvetkovazinaida@rambler.ru,Активен
622,Горячев А.Н.,ж,1990-06-19,"Ростовский Пер., дом 7, кв. 64, Хабаровск, Хабаровский край",Хабаровск,Хабаровский край,9750408377,krasilnikovjaroslav@gmail.com,Активен
623,Мигачева Т.В.,м,1960-01-06,"Габричевского Ул., дом 1/1, кв. 11, Москва, Московская область",Москва,Московская область,9400571331,evstigne38@oao.com,Активен
624,Кулагина Л.А.,м,1966-08-05,"Бондаря Ул., дом 19/А, кв. 82, Хабаровск, Хабаровский край",Хабаровск,Хабаровский край,9915843731,velimir_46@mail.ru,Активен
625,Мысник А.Л.,м,1983-12-05,"Загороднева, дом 15/А, кв. 27, Саратов, Саратовская область",Саратов,Саратовская область,9015880714,agata_58@rao.biz,Активен
626,Сб Р.Ф.,м,1983-10-02,"Ул. Беляева, дом 18(адрес по комплексу: 16.07.2011), Набережные Челны, Республика Татарстан",Набережные Челны,Республика Татарстан,9023335418,aabramov@ooo.org,Активен
627,Слепнева Т.В.,ж,1985-09-23,"Металлургов, дом 13, кв. 9, Магнитогорск, Челябинская область",Магнитогорск,Челябинская область,9351096666,kalininaangelina@hotmail.com,Активен
628,Владимирова Н.Н.,ж,1966-12-20,"Краснинское Шоссе, дом 3/Б, кв. 5, Смоленск, Смоленская область",Смоленск,Смоленская область,9750649726,isakovkuzma@rosbank.edu,Активен
629,Самсонов В.Ю.,м,1993-02-24,"60 Лет Ссср Пр., дом 18, кв. 25, Красноярск, Красноярский край",Красноярск,Красноярский край,9969703935,gushchinairina@gmail.com,Активен
630,Лисовская Г.П.,м,1989-05-24,"Суворова, дом 138/2, кв. 24, Магнитогорск, Челябинская область",Магнитогорск,Челябинская область,9887204092,kopilovguri@gmail.com,Активен
631,Короткова Л.П.,ж,1992-05-16,"Энергетик / Воинов-Интернационалистов Ул., дом 7, кв. 31, Братск, Иркутская область",Братск,Иркутская область,9382125005,jakovlevaaleksandra@hotmail.com,Активен
